Id,Label,Layer,Affiliation,Subjects,Applications
2047464842,Jiaqi Xu,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)",[],[]
2275531057,Jiaqi Yang,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Public Policy']"
2331679858,Jiaqi Zhu,2.0,Shanghai University of Finance and Economics (Inferred),[],[]
2108992260,Jiaqian Li,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Networks/Telecommunications']"
2266696480,Jiaqiang Yang,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
1903837,Jiaqin Wei,2.0,Worcester Polytechnic Institute (Inferred),[],[]
98054562,Jiaqing Shao,2.0,Stanford University (Inferred),[],[]
1774640,Jiaqing Xiong,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
2331689253,Jiaqing Yang,2.0,"University of Maryland, Baltimore County (Inferred)","['Optimization', 'Probability']","['Networks/Telecommunications', 'Robotics']"
14598565,Jiarong He,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Natural Language Processing', 'Pure Theory']"
40862349,Jiarong Xing,2.0,UC Berkeley (Inferred),[],[]
145058790,Jiarong You,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Healthcare', 'Natural Language Processing']"
1693004,Jiaru Lin,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)",[],[]
2107318443,Jiarui Chang,2.0,IBM Research (Inferred),[],[]
2024751219,Jiarui Deng,2.0,Stanford University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Natural Language Processing']"
2334344645,Jiarui Geng,2.0,Princeton University (Inferred),[],[]
2301326943,Jiarui Li,2.0,University of Michigan (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Networks/Telecommunications']"
2168634,Jiarui Shi,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2295795877,Jiarui Sun,2.0,Stanford University (Inferred),[],[]
2283873071,Jiarui Yao,2.0,Princeton Language and Intelligence (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2128727499,Jiarun Wang,2.0,Stanford University (Inferred),[],[]
2110801312,Jiasai Sun,2.0,Stanford University (Inferred),[],[]
8553015,Jiasen Lu,2.0,Allen Institute of AI,[],[]
2218741092,Jiashe Liao,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
2267082712,Jiasheng Chen,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
152464554,Jiasheng Shi,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Networks/Telecommunications']"
1698982,Jiashi Feng,2.0,Salesforce Research (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2107997687,Jiashu Zhang,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)",[],[]
2344242237,Jiatang Li,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
2149532037,Jiatao Jiang,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
8214269,Jiawan Zhang,2.0,University of Texas at Austin (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
152476905,Jiawang Tao,2.0,Stanford University (Inferred),[],[]
2107745084,Jiawang Tian,2.0,Arizona State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Natural Language Processing']"
2221335705,Jiawei Chen,2.0,The University of Hong Kong (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
2272176303,Jiawei Fan,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Energy', 'Pure Theory']"
2268400957,Jiawei Ge,2.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Networks/Telecommunications']"
145325584,Jiawei Han,2.0,University of Illinois,"['Probability', 'Optimization']","['Pure Theory', 'Natural Language Processing']"
2276814091,Jiawei Huang,2.0,Princeton University (Inferred),[],[]
2327192585,Jiawei Liao,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
2317352734,Jiawei Miao,2.0,nanjing university of science and technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2382765890,Jiawei Shan,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Public Policy']"
153273782,Jiawei Shao,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
47060480,Jiawei Tan,2.0,University of California -- Los Angeles (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
2110132746,Jiawei Wang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
7798003,Jiawei Wen,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Energy', 'Public Policy']"
2305231003,Jiawei Xu,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Networks/Telecommunications']"
2265462798,Jiawei Yang,2.0,Technical University of Munich (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2302428333,Jiawei Zhang,2.0,Massachusetts Institute of Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2290825197,Jiawei Zhou,2.0,UNC-Chapel Hill (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Public Policy']"
2115449168,Jiawen Chen,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
145993626,Jiawen Kang,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Optimization']","['Networks/Telecommunications', 'Public Policy']"
2296683776,Jiawen Lin,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2124158155,Jiawen Wu,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Natural Language Processing']"
2265136683,Jiaxi Xu,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Networks/Telecommunications']"
2108354875,Jiaxian Liu,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
2144495221,Jiaxiang Li,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
2298284401,Jiaxiang Yu,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2211055767,Jiaxin Deng,2.0,Stanford University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Natural Language Processing']"
2267492717,Jiaxin Ge,2.0,UC Berkeley (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Natural Language Processing', 'Public Policy']"
46700327,Jiaxin Liu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Public Policy']"
2296045652,Jiaxin Qu,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Transportation/Logistics']"
7162717,Jiaxin Wu,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Natural Language Processing']"
2267012486,Jiaxin Zhang,2.0,Arizona State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2184388414,Jiaxing Guo,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Healthcare']"
2243705178,Jiaxu Zhao,2.0,University of Texas at Austin (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Public Policy', 'Pure Theory']"
2366156500,Jiaxuan He,2.0,Arizona State University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Robotics']"
50562148,Jiaxuan Zhang,2.0,Columbia University,"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Transportation/Logistics']"
2109994027,Jiayan Huang,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Natural Language Processing', 'Healthcare']"
3977061,Jiayan Luo,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Energy']"
2144494305,Jiayang Li,2.0,"Institute of AI, ChinaTelecom (Inferred)","['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
2128681218,Jiayao Chen,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
2108130138,Jiayao Zhang,2.0,University of Pennsylvania,"['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
2185951249,Jiaye Li,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
2108130380,Jiaye Zhang,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
2296712362,Jiayi Cao,2.0,Arizona State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Transportation/Logistics']"
2111145089,Jiayi Du,2.0,Stanford University (Inferred),"['Optimization', 'Probability']","['Pure Theory', 'Public Policy']"
2243425081,Jiayi Gao,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Healthcare']"
2308103990,Jiayi Geng,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Robotics']"
2148900054,Jiayi Guo,2.0,Iowa State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2357721614,Jiayi Ji,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Public Policy']"
2109012255,Jiayi Li,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Networks/Telecommunications', 'Public Policy']"
49927595,Jiayi Shen,2.0,University of Texas at Austin (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Healthcare']"
2145750843,Jiayi Sun,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Healthcare', 'Networks/Telecommunications']"
1694651,Jiayi Zhang,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Optimization']","['Networks/Telecommunications', 'Pure Theory']"
2324704840,Jiayi Zhu,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2199594656,Jiayin Li,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Pure Theory']"
2110271981,Jiayin Wang,2.0,Stanford University (Inferred),"['Probability', 'Financial Engineering']","['Networks/Telecommunications', 'Public Policy']"
2385836208,Jiaying Li,2.0,nanjing university of science and technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Pure Theory']"
41127426,Jiaying Liu,2.0,University of Texas at Austin (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
2210200974,Jiaying Tian,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Pure Theory']"
2376286403,Jiayong An,2.0,nanjing university of science and technology (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2108327100,Jiayu Chen,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Energy', 'Pure Theory']"
2090369585,Jiayu Cui,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Pure Theory']"
1431820909,Jiayu He,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Public Policy']"
2154938075,Jiayu Huang,2.0,Stanford University (Inferred),"['Probability', 'Financial Engineering']","['Public Policy', 'Natural Language Processing']"
2198404406,Jiayu Lai,2.0,"School of Internet of Things, Nanjing University of Posts and Telecommunications (Inferred)",[],[]
2237383325,Jiayu Li,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Energy']"
2191832535,Jiayu Sun,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Public Policy']"
2143462929,Jiayu Zhou,2.0,University of Texas at Austin (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Natural Language Processing']"
2228255258,Jiayu Zhu,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Public Policy']"
49264246,Jiayuan He,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2397290448,Jiayuan Hu,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
2145751626,Jiayue Sun,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Energy']"
2336240510,Jiayun Wu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2256427471,Jiaze Cui,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
2275982971,Jiazhen Wu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Energy', 'Pure Theory']"
47786467,Jiazhou Li,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
1491324165,Jibang Wu,2.0,"Institute of AI, ChinaTelecom (Inferred)","['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
2053598074,Jibin Jacob,2.0,Google (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Healthcare']"
2282109,Jibin Zhan,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Pure Theory']"
50622131,Jichan Chung,2.0,UC Berkeley (Inferred),"['Statistics and Machine Learning (ML)', 'Optimization']","['Pure Theory', 'Public Policy']"
49722965,Jichang Liu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Energy']"
50409765,Jichuan Zeng,2.0,Salesforce Research (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
3090903,Jichun Liu,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Energy', 'Public Policy']"
2285159790,Jidong Zhai,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2109811799,Jie Cao,2.0,Stanford University (Inferred),[],[]
2155100487,Jie Chen,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Healthcare']"
2112427341,Jie Cheng,2.0,"University of Maryland, Baltimore County (Inferred)","['Probability', 'Optimization']","['Healthcare', 'Public Policy']"
2153627576,Jie Deng,2.0,Stanford University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Robotics', 'Natural Language Processing']"
2111183921,Jie Ding,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Energy', 'Public Policy']"
50491497,Jie Fang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Energy']"
1435353093,Jie Gao,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
2128170425,Jie Guo,2.0,Hong Kong University of Science and Technology (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Robotics', 'Networks/Telecommunications']"
2112348564,Jie Hu,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Natural Language Processing']"
2144794929,Jie Huang,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Pure Theory']"
143702207,Jie Jessie Ren,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Healthcare']"
2111625474,Jie Kang,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Pure Theory']"
2052836634,Jie Lei,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Public Policy']"
2149869637,Jie Li,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Pure Theory']"
2110460188,Jie Lin,2.0,"University of Maryland, Baltimore County (Inferred)","['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Networks/Telecommunications']"
2146652758,Jie Liu,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Transportation/Logistics']"
50496515,Jie Ning,2.0,National University of Singapore (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Natural Language Processing']"
2319166894,Jie Peng,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
39703810,Jie Ran,2.0,University of Hong Kong (Inferred),"['Probability', 'Optimization']","['Energy', 'Networks/Telecommunications']"
143774481,Jie Sun,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
2299926830,Jie Tan,2.0,University of Cambridge (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Networks/Telecommunications']"
2109541512,Jie Tang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
1509677849,Jie Tian,2.0,Stanford University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Healthcare', 'Networks/Telecommunications']"
2146044770,Jie Wang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Energy', 'Networks/Telecommunications']"
2118432055,Jie Wu,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Robotics']"
2111063551,Jie Xu,2.0,ETH Zurich (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2067730546,Jie Xue,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Healthcare']"
2107302346,Jie Yan,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
1956819635,Jie Yang,2.0,University of Hong Kong (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Healthcare']"
1480996598,Jie Yao,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Natural Language Processing']"
2424660506,Jie Yin,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Public Policy']"
2172855201,Jie You,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Supply Chain/Revenue Management']"
2116457529,Jie Yu,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
2155862838,Jie Zhang,2.0,The University of Hong Kong (Inferred),"['Probability', 'Optimization']","['Energy', 'Networks/Telecommunications']"
2110118009,Jie Zhao,2.0,Hong Kong University of Science and Technology (Inferred),[],[]
2056281274,Jie Zhen,2.0,Salesforce Research (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Energy']"
2114794071,Jie Zhong,2.0,Stanford University (Inferred),"['Optimization', 'Probability']","['Healthcare', 'Robotics']"
2155382905,Jie Zhou,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2117121336,Jie Zhu,2.0,Amazon,"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Energy']"
2140558904,Jie-Feng Shi,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Healthcare']"
2142300426,Jieao Zhu,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Optimization']","['Networks/Telecommunications', 'Pure Theory']"
8247062,Jiebin Yan,2.0,University of Texas at Austin (Inferred),[],[]
33642939,Jiebo Luo,2.0,University of Rochester,"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Healthcare']"
2809410,Jiecao Chen,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Public Policy']"
1505808706,Jiechao Gao,2.0,"Institute of AI, ChinaTelecom (Inferred)","['Probability', 'Optimization']","['Finance', 'Natural Language Processing']"
3081531,Jiechao Xiong,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2118432010,Jieer Wu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
119928064,Jiehui Jiang,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
1684988,Jiejun Xu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
89395688,Jielang Liu,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
5640406,Jieliang Shen,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
2118432605,Jielong Wu,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
39899517,Jieming Chou,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Pure Theory']"
2778556,Jieping Ye,2.0,"Institute of AI, ChinaTelecom (Inferred)","['Statistics and Machine Learning (ML)', 'Probability']","['Robotics', 'Pure Theory']"
2109654967,Jieqian He,2.0,Yale University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Healthcare']"
2005142576,Jieqiong Zhao,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Natural Language Processing']"
47786322,Jiequan Li,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
7181694,Jiequn Han,2.0,University of California Santa Barbara (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Energy']"
9030946,Jiequn Wang,2.0,University of Science and Technology of China (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Pure Theory']"
2163498226,Jieran Li,2.0,The University of Hong Kong (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
153302621,Jieren Deng,2.0,Iowa State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Pure Theory']"
25669189,Jieren Xu,2.0,"Electrical and Electronic Engineering Department, Imperial College London, UK (Inferred)","['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2279615021,Jiexi Wang,2.0,University of Hong Kong (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2286882145,Jiexin Kuang,2.0,Salesforce Research (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Robotics']"
2266698166,Jieyu Zhao,2.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Public Policy', 'Natural Language Processing']"
2118579647,Jiezhi Yang,2.0,UC Berkeley (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Robotics']"
30547812,Jifei Ye,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Energy', 'Robotics']"
15563174,Jifeng Guo,2.0,Hong Kong University of Science and Technology (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Healthcare', 'Public Policy']"
9502325,Jifeng Shao,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Robotics']"
2807249,Jigang Tong,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Robotics', 'Networks/Telecommunications']"
92033991,Jigang Zhao,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
1470741746,Jige Dong,2.0,University of Science and Technology of China (Inferred),"['Probability', 'Optimization']","['Natural Language Processing', 'Healthcare']"
93320629,Jigen Liu,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Robotics']"
4108187,Jiguang Deng,2.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Optimization']","['Energy', 'Public Policy']"
1602318431,Jihan Yin,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Public Policy']"
2355237099,Jihao Cai,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Networks/Telecommunications', 'Robotics']"
3069628,Jihao Fan,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
39231374,Jihao Long,2.0,University of California Santa Barbara (Inferred),"['Probability', 'Optimization']","['Energy', 'Public Policy']"
120086176,Jihee Kim,2.0,UC Berkeley (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
2109656249,Jihong Wang,2.0,University of Science and Technology of China (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
2109193571,Jihong Wu,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Natural Language Processing']"
2117142880,Jihua Dong,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Networks/Telecommunications']"
2249563857,Jihun Han,2.0,University of Calgary (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2127159025,Jihye Kim,2.0,KAIST (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
27035084,Jiin Woo,2.0,University of Pennsylvania (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Public Policy']"
2136207660,Jijun Zhang,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Energy']"
104162954,Jikai Hou,1.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
1988350912,Jikai Jin,2.0,Stanford University,"['Statistics and Machine Learning (ML)', 'Probability']","['Natural Language Processing', 'Public Policy']"
2268428225,Jikuan Zhao,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Energy', 'Pure Theory']"
152473410,Jilai Zheng,2.0,University of Michigan (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Networks/Telecommunications']"
2116023970,Jilei Ma,2.0,Arizona State University (Inferred),[],[]
1736632,Jiliang Tang,2.0,NEC Laboratories America (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Natural Language Processing', 'Public Policy']"
50560753,Jiliang Zhang,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Networks/Telecommunications', 'Public Policy']"
2119382251,Jilin Xing,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Public Policy']"
1723371,Jiliu Zhou,2.0,University of Texas at Austin (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Networks/Telecommunications']"
151481620,Jilong Han,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Supply Chain/Revenue Management']"
144931546,Jim Clayton,2.0,KAIST (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Robotics']"
